UID,time,amount,price,freight,discount,Shipping discount
216,2017/4/28 3:53,8,26.2125,0,0,0
404,2017/11/3 17:28,9,37.4625,3,0,-3
125,2017/11/29 23:26,7,48.7125,0,0,0
458,2017/12/11 16:50,10,37.4625,3,0,-3
339,2017/9/29 4:31,4,89.9625,0,0,0
176,2017/8/21 4:45,4,37.3125,0,0,0
338,2017/7/10 13:41,7,52.4625,0,0,0
347,2017/1/23 14:55,6,56.925,0,0,0
487,2017/8/20 22:57,9,22.4625,0,0,0
331,2017/4/26 22:02,7,37.4625,0,0,0
369,2017/7/2 19:30,6,41.2125,1.85,0,-1.85
320,2017/7/30 19:33,4,63.7125,0,0,0
20,2017/11/25 4:32,6,56.2125,0,0,0
410,2017/3/31 21:29,2,41.0625,8.42,0,0
440,2017/3/22 11:35,6,67.4625,0,0,0
243,2017/1/16 17:40,2,59.8125,0,0,0
177,2017/7/11 3:11,7,59.9625,0,0,0
131,2017/9/23 14:24,9,22.4625,0,0,0
9,2017/5/8 0:51,2,37.425,0,0,0
130,2017/12/13 4:29,8,67.4625,4.55,0,-4.55
174,2017/11/23 18:05,9,44.9625,2.99,0,-2.99
102,2017/5/27 19:08,5,41.2125,0,0,0
156,2017/5/2 14:58,5,74.9625,0,-1,0
322,2017/1/22 23:09,7,48.7125,0,0,0
274,2017/10/11 20:13,5,52.4625,0,0,0
492,2017/2/23 21:04,2,37.4625,0,0,0
252,2017/1/5 0:57,2,48.7125,1.65,0,0
426,2017/3/12 2:09,4,89.9625,0,0,0
48,2017/11/1 15:48,6,29.9625,0,-1.6,0
459,2017/5/10 3:00,2,101.2125,0,0,0
14,2017/1/15 1:43,3,22.4625,0,0,0
1,2017/2/10 16:20,4,59.9625,0,0,0
107,2017/1/2 21:50,7,44.9625,0,-0.4,0
307,2017/3/4 2:45,5,86.2125,4.99,0,-4.99
431,2017/5/17 15:33,2,48.7125,0,0,0
232,2017/5/1 3:07,8,22.4625,0,0,0
113,2017/10/16 21:39,4,28.4625,0,0,0
341,2017/7/29 21:20,7,22.4625,0,0,0
16,2017/11/7 13:35,7,37.4625,5.99,0,0
62,2017/7/19 14:28,3,52.4625,0,0,0
45,2017/1/1 15:26,9,29.9625,0,0,0
190,2017/7/12 0:57,3,52.3125,0,0,0
457,2017/8/8 14:03,3,33.7125,0,0,0
65,2017/1/2 13:09,3,59.8125,8.25,0,0
394,2017/7/21 17:34,10,52.425,0,0,0
171,2017/9/3 0:18,9,71.2125,0,0,0
360,2017/2/7 0:38,9,20.9625,0,0,0
483,2017/11/5 14:42,9,82.3125,0,0,0
354,2017/5/6 23:01,10,52.4625,0,0,0
59,2017/1/5 0:34,4,32.2125,5.99,0,0
499,2017/12/10 16:31,9,41.0625,0,0,0
355,2017/3/18 4:29,3,33.7125,0,0,0
493,2017/9/18 17:56,4,41.2125,1.18,0,-1.18
376,2017/1/10 7:35,7,37.3125,0,0,0
50,2017/3/11 16:11,6,37.425,0,0,0
205,2017/11/27 16:51,2,29.9625,0,0,0
276,2017/9/27 2:09,1,26.2125,0,0,0
198,2017/7/11 14:43,6,71.2125,0,0,0
254,2017/6/19 1:49,7,22.4625,0,0,0
278,2017/4/9 13:24,7,48.7125,0,0,0
236,2017/4/20 18:19,9,63.7125,0,0,0
444,2017/9/13 19:32,7,52.4625,0,0,0
407,2017/7/14 19:47,4,56.2125,0,0,0
69,2017/8/10 17:20,9,33.7125,0,0,0
51,2017/6/24 23:06,9,37.4625,0,0,0
169,2017/11/20 7:36,4,63.7125,0,0,0
485,2017/9/27 17:41,9,29.8125,0,0,0
388,2017/3/31 22:20,4,56.0625,0.83,-0.5,0
450,2017/6/11 22:24,5,37.4625,0,0,0
468,2017/8/2 6:53,3,44.8125,0,0,0
199,2017/4/27 3:45,8,67.4625,0,0,0
121,2017/8/11 1:11,7,33.7125,0,0,0
370,2017/6/17 1:26,7,44.9625,0,0,0
386,2017/8/16 18:56,2,80.9625,0,0,0
333,2017/2/5 22:46,5,29.8125,0,0,0
326,2017/4/4 17:11,6,52.3125,0,0,0
46,2017/3/6 3:12,2,37.4625,0,0,0
306,2017/4/11 2:19,3,59.8125,0,0,0
486,2017/7/11 13:08,3,59.9625,3.99,0,0
78,2017/5/12 16:39,,,,,
173,2017/1/19 16:15,2,67.4625,0,0,0
25,2017/11/27 20:12,4,59.9625,0,0,0
37,2017/9/26 0:59,1,67.4625,0,0,0
257,2017/4/27 14:47,9,71.2125,0,0,0
150,2017/11/28 0:17,5,29.9625,0,0,0
280,2017/1/11 0:42,2,48.7125,0,0,0
8,2017/6/25 1:10,7,37.4625,0,0,0
79,2017/1/20 1:29,3,26.2125,0,0,0
212,2017/5/18 23:44,3,33.7125,0,0,0
36,2017/8/4 1:38,10,63.7125,2,0,-2
2,2017/4/28 2:27,9,37.4625,0,0,0
263,2017/10/12 20:26,10,43.4625,5.09,0,-5.09
28,2017/10/12 17:38,9,37.4625,5.99,0,0
435,2017/3/17 9:09,4,29.9625,2.34,0,0
490,2017/10/27 16:04,7,26.2125,0,0,0
275,2017/1/19 2:11,2,41.2125,0,0,0
422,2017/12/10 23:06,2,52.4625,0,0,0
427,2017/3/2 20:38,3,29.9625,0,0,0
261,2017/11/1 0:44,8,52.4625,0,0,0
4,2017/1/16 21:09,5,22.4625,0,0,0
472,2017/4/5 19:18,9,41.2125,0,0,0
30,2017/8/31 22:45,5,44.8125,0,0,0
245,2017/5/23 16:46,8,26.2125,0,0,0
235,2017/11/24 2:36,6,38.9625,0,0,0
488,2017/10/29 21:25,2,41.2125,0,0,0
265,2017/1/14 5:41,8,63.5625,0,0,0
101,2017/7/22 16:04,3,67.4625,0,0,0
374,2017/3/21 15:07,10,26.2125,0,-0.94,0
389,2017/1/21 12:18,4,59.8125,0,0,0
367,2017/3/21 14:18,9,52.4625,0,0,0
470,2017/11/8 4:54,9,28.4625,0,0,0
390,2017/1/4 7:12,9,29.9625,5.26,0,0
314,2017/4/2 14:16,6,44.9625,0,0,0
479,2017/7/18 3:36,6,56.2125,0,0,0
361,2017/8/26 15:36,9,44.9625,0,0,0
72,2017/8/27 17:56,8,37.3125,3.99,0,0
228,2017/9/2 12:29,6,26.2125,0,0,0
77,2017/6/2 20:04,10,44.9625,0,0,0
168,2017/6/2 2:26,1,22.4625,0,0,0
281,2017/7/19 15:21,9,44.9625,3.99,0,0
151,2017/7/7 21:34,7,37.4625,0,0,0
180,2017/2/7 21:42,3,22.4625,14.3,0,0
201,2017/11/4 23:21,4,37.4625,0,0,0
53,2017/6/4 6:38,1,41.0625,2.22,0,0
134,2017/4/2 23:10,4,56.0625,0,0,0
106,2017/1/8 23:03,6,22.4625,0,0,0
303,2017/5/15 0:30,7,67.4625,0,0,0
183,2017/9/10 16:57,6,41.2125,0,0,0
395,2017/9/25 18:37,4,52.4625,0,0,0
300,2017/3/18 2:06,5,48.5625,5.12,0,0
167,2017/1/4 17:25,1,22.4625,0,0,0
47,2017/9/9 17:06,2,37.4625,0,0,0
67,2017/1/2 17:46,5,59.8125,0,0,0
84,2017/1/14 2:31,4,44.925,0,0,0
387,2017/5/20 2:55,8,26.175,3,0,-3
379,2017/11/29 3:06,3,35.9625,3.38,0,-3.38
209,2017/9/9 12:53,7,26.2125,0,0,0
268,2017/1/4 2:44,8,22.4625,0,0,0
498,2017/10/3 5:08,8,26.2125,0,0,0
161,2017/7/1 22:00,2,78.7125,0,0,0
495,2017/7/22 5:11,9,48.5625,0,0,0
239,2017/12/4 2:36,7,29.9625,1.74,0,-1.74
336,2017/10/31 13:30,6,67.4625,0,0,0
132,2017/4/18 22:55,5,37.3125,0,0,0
359,2017/11/23 5:41,7,41.2125,0,0,0
436,2017/7/9 2:51,10,44.9625,0,-1,0
148,2017/11/19 17:34,5,24.7125,0,0,0
482,2017/2/3 16:11,7,29.5875,0,0,0
137,2017/7/18 4:09,5,209.9625,0,0,0
233,2017/4/19 3:21,5,48.7125,0,0,0
332,2017/1/7 20:58,3,63.7125,0,0,0
466,2017/4/5 22:22,2,59.8125,0,0,0
250,2017/3/7 14:29,5,63.7125,0,0,0
403,2017/12/14 15:51,3,131.2125,0,0,0
192,2017/5/8 3:14,9,63.7125,2.51,0,0
126,2017/4/26 13:28,2,78.7125,9.79,0,0
181,2017/7/11 15:40,9,59.9625,0,0,0
74,2017/2/12 2:40,8,52.4625,0,0,0
418,2017/4/1 0:09,3,29.8125,0,0,0
139,2017/12/6 2:44,1,28.4625,0,0,0
443,2017/1/12 13:48,10,63.5625,0,0,0
266,2017/11/9 0:17,7,52.4625,0,0,0
206,2017/5/24 19:16,2,63.7125,8.25,0,0
117,2017/9/8 22:48,5,22.3875,0,0,0
44,2017/5/22 21:58,8,28.4625,0,0,0
110,2017/8/15 23:49,8,37.4625,0,0,0
452,2017/8/18 22:12,6,41.175,0,0,0
416,2017/12/8 3:59,6,44.9625,0,0,0
66,2017/2/10 22:33,9,41.2125,0,0,0
141,2017/6/14 20:20,9,63.7125,0,0,0
160,2017/6/28 2:23,9,22.4625,0,0,0
476,2017/12/7 0:03,2,29.9625,0,0,0
135,2017/11/28 22:56,3,29.9625,0,0,0
146,2017/10/27 2:10,7,37.4625,0,0,0
324,2017/1/23 20:54,7,52.3125,0,0,0
310,2017/4/8 18:12,3,37.4625,0,0,0
255,2017/7/27 16:49,2,63.7125,0,0,0
220,2017/9/12 17:59,9,28.4625,0,-0.76,0
80,2017/11/28 4:10,8,67.4625,4.32,0,-4.32
147,2017/2/7 5:17,2,63.7125,4.98,0,-4.98
272,2017/11/9 3:06,2,41.0625,0,0,0
423,2017/5/29 6:12,6,37.4625,3.99,0,0
398,2017/8/8 0:08,2,41.2125,0,0,0
385,2017/4/28 3:06,6,22.425,0,0,0
229,2017/12/5 4:02,6,33.7125,8.19,0,0
140,2017/7/29 23:50,8,52.4625,0,0,0
319,2017/5/19 21:08,8,52.4625,4.42,0,-4.42
58,2017/7/1 19:32,8,71.2125,0,0,0
211,2017/9/18 23:56,4,74.625,0,0,0
40,2017/9/15 6:01,4,67.4625,0,-1.27,0
118,2017/12/15 13:03,2,123.7125,0,0,0
155,2017/5/1 19:27,5,74.9625,0,0,0
61,2017/11/25 0:49,9,56.2125,0,0,0
189,2017/11/24 0:20,9,67.4625,0,0,0
417,2017/8/13 20:23,8,41.2125,5.12,0,-5.12
195,2017/5/10 2:00,5,59.9625,0,0,0
15,2017/1/3 2:33,9,67.4625,0,0,0
38,2017/10/11 19:04,1,33.5625,0,0,0
108,2017/8/7 4:25,1,93.7125,0,0,0
329,2017/11/24 22:17,3,78.7125,0,0,0
419,2017/8/24 20:35,2,71.2125,0,0,0
29,2017/1/23 18:27,6,89.9625,0,0,0
494,2017/6/17 16:37,8,43.425,3.99,0,-3.99
343,2017/6/17 2:22,9,22.4625,0,0,0
297,2017/1/17 23:39,8,48.7125,0,0,0
362,2017/7/6 10:49,8,48.7125,0,0,0
293,2017/4/20 21:43,3,41.2125,0,0,0
93,2017/8/8 22:45,2,18.7125,0,0,0
286,2017/11/28 2:56,4,37.4625,0,0,0
392,2017/7/16 19:46,9,37.4625,0,0,0
213,2017/6/8 20:06,9,59.9625,0,0,0
81,2017/6/24 5:22,3,48.7125,0,0,0
304,2017/5/15 22:57,3,56.2125,0,0,0
456,2017/3/8 1:40,6,48.7125,0,0,0
446,2017/2/10 15:58,5,82.4625,8.84,0,0
34,2017/7/14 19:45,10,37.4625,0,0,0
122,2017/1/3 23:51,9,67.4625,0,0,0
157,2017/7/22 17:55,6,41.2125,0,0,0
218,2017/2/14 15:14,4,52.3125,0.73,-0.34,-0.72
437,2017/6/10 3:42,7,37.4625,0,0,0
191,2017/6/9 0:12,1,48.7125,0,0,0
182,2017/11/15 20:15,7,44.9625,0,0,0
226,2017/3/5 12:57,2,44.9625,0,0,0
7,2017/1/10 11:16,8,22.4625,0,0,0
317,2017/4/24 19:45,2,33.7125,0,0,0
200,2017/12/6 22:37,5,37.3125,0,0,0
397,2017/11/9 15:58,5,29.9625,3,0,-3
308,2017/6/22 3:52,18,134.8875,0,0,0
246,2017/11/7 19:52,10,26.2125,0,0,0
460,2017/1/24 6:16,9,44.9625,0,0,0
95,2017/12/10 16:47,4,37.4625,9.98,0,0
214,2017/4/11 19:52,3,56.2125,4.04,0,-4.04
43,2017/4/15 11:45,9,29.9625,0,0,0
12,2017/11/23 13:49,6,67.4625,0,0,0
465,2017/1/12 20:36,6,44.8125,0,0,0
39,2017/9/21 17:18,9,146.2125,0,0,0
408,2017/7/25 3:43,4,41.2125,0,0,0
312,2017/4/23 23:07,2,29.9625,0,-1,0
368,2017/3/7 1:40,3,41.2125,0,0,0
345,2017/3/23 18:59,3,44.8125,0,0,0
464,2017/6/2 21:01,8,26.175,0,0,0
302,2017/11/24 23:20,10,67.4625,0,0,0
267,2017/11/28 23:01,7,67.4625,0,0,0
179,2017/2/20 21:34,6,37.4625,0,0,0
259,2017/3/17 21:38,9,37.4625,3.16,0,0
163,2017/8/1 8:05,4,52.4625,0,0,0
471,2017/11/8 4:27,6,26.2125,0,0,0
109,2017/1/4 18:46,3,41.2125,0,0,0
3,2017/8/22 11:39,2,67.4625,0,0,0
449,2017/8/18 0:12,8,26.2125,0,0,0
462,2017/9/18 21:06,4,37.4625,0,0,0
71,2017/2/22 14:21,4,41.2125,0,0,0
92,2017/11/21 3:24,2,63.7125,0,0,0
296,2017/12/9 23:24,8,41.2125,0,0,0
204,2017/7/17 21:23,8,56.2125,0,0,0
119,2017/4/1 4:26,9,44.9625,0,0,0
32,2017/8/16 1:54,2,31.8375,0,0,0
463,2017/2/27 19:58,1,29.9625,0,0,0
283,2017/1/4 2:12,4,37.4625,0,0,0
478,2017/6/16 22:16,5,63.7125,0,0,0
241,2017/1/9 4:27,2,44.9625,0,0,0
383,2017/1/9 3:42,4,59.9625,0,0,0
73,2017/3/3 19:59,9,24.3375,0,0,0
340,2017/1/10 17:24,7,52.3125,0,0,0
372,2017/12/4 4:25,7,59.9625,0,0,0
124,2017/9/5 18:47,2,29.9625,0,0,0
115,2017/5/4 20:00,10,59.8125,0,0,0
271,2017/7/12 6:45,9,56.2125,0,0,0
153,2017/5/28 4:04,5,26.2125,0,0,0
256,2017/1/7 18:55,10,59.8125,3.99,0,0
349,2017/11/14 5:35,9,37.4625,0,0,0
104,2017/10/23 6:34,3,67.4625,3.99,0,0
193,2017/8/25 4:37,4,26.2125,0,0,0
400,2017/8/16 17:50,9,112.4625,5.99,0,0
411,2017/4/27 21:47,8,37.4625,3.99,0,-3.99
414,2017/4/29 20:46,4,52.4625,2.6,0,0
111,2017/2/9 15:55,8,33.7125,0,0,0
144,2017/1/3 3:52,9,74.9625,0,0,0
208,2017/1/30 2:41,5,44.9625,0,0,0
120,2017/1/30 3:48,3,52.4625,8.12,0,0
166,2017/11/22 17:17,7,11.2125,0,0,0
249,2017/8/7 20:44,7,22.4625,4.02,0,-4.02
10,2017/7/11 17:03,1,33.5625,0,0,0
5,2017/1/8 3:42,8,52.4625,0,0,0
279,2017/8/28 4:09,7,37.3125,0,0,0
114,2017/9/4 21:21,7,71.2125,0,0,0
75,2017/8/12 21:31,1,22.4625,0,0,0
222,2017/4/28 17:23,4,37.4625,0,0,0
223,2017/6/6 17:57,3,33.7125,0,0,0
159,2017/7/1 0:19,6,44.925,11.48,0,0
350,2017/11/28 0:53,9,22.4625,0,0,0
23,2017/7/5 22:45,2,22.4625,0,0,0
112,2017/4/23 23:21,5,86.0625,0,0,0
172,2017/1/5 21:55,4,44.9625,0,0,0
98,2017/10/26 18:44,6,59.9625,0,0,0
273,2017/6/6 16:28,5,37.4625,0,0,0
251,2017/8/14 5:01,2,29.9625,0,0,0
82,2017/10/29 1:05,4,26.2125,0,0,0
24,2017/4/16 14:30,6,33.7125,0,0,0
287,2017/6/6 20:17,9,33.7125,0,0,0
294,2017/1/3 19:18,5,67.4625,0,0,0
54,2017/4/2 18:55,3,52.4625,8.35,0,0
197,2017/11/28 1:19,5,26.2125,0,0,0
421,2017/4/9 2:53,3,26.2125,0,0,0
405,2017/3/22 1:13,5,104.9625,0,0,0
237,2017/3/22 13:30,9,21.7125,0,0,0
480,2017/8/16 0:45,2,41.2125,0,0,0
424,2017/12/6 0:14,6,74.9625,0,0,0
145,2017/8/12 22:58,6,63.7125,0,0,0
87,2017/4/17 18:47,9,71.0625,0,0,0
277,2017/1/25 18:18,3,93.7125,3,0,0
337,2017/4/26 18:50,10,37.4625,4.86,0,0
63,2017/3/3 19:12,6,52.4625,0,0,0
330,2017/4/22 6:20,8,36.6375,0,0,0
127,2017/12/1 15:34,8,26.2125,0,0,0
105,2017/3/19 17:24,5,97.4625,0,0,0
290,2017/1/5 5:07,8,44.925,3.99,0,0
406,2017/1/18 23:09,7,44.9625,0,0,0
335,2017/8/24 19:24,3,29.2125,0,-0.78,0
186,2017/7/11 13:34,6,56.0625,0,0,0
70,2017/10/18 19:17,6,32.2125,2.13,-1.72,-2.13
328,2017/9/24 23:17,5,37.4625,0,0,0
378,2017/8/16 23:48,8,52.3125,0,0,0
351,2017/12/1 3:13,27,224.8875,0,0,0
401,2017/1/5 21:02,9,67.4625,0,0,0
133,2017/3/30 17:58,5,22.4625,0,0,0
384,2017/1/17 5:38,8,59.8125,2.79,0,0
438,2017/6/13 22:12,2,44.925,3.99,0,0
264,2017/12/10 15:59,10,67.4625,0,0,0
346,2017/4/20 1:37,5,59.9625,0,0,0
413,2017/3/13 13:32,1,86.2125,0,0,0
76,2017/3/15 17:59,1,37.4625,2.01,0,0
344,2017/1/9 7:50,6,22.4625,0,0,0
83,2017/10/8 11:38,6,71.2125,0,0,0
188,2017/6/19 6:13,7,56.2125,0,0,0
158,2017/4/6 6:45,1,26.0625,0,0,0
305,2017/4/5 17:13,2,26.0625,0,0,0
429,2017/3/18 3:38,3,33.7125,0,0,0
184,2017/4/6 13:28,8,97.4625,0,0,0
224,2017/4/12 0:58,4,67.4625,0,0,0
467,2017/3/28 23:52,3,67.4625,0,0,0
270,2017/6/25 19:11,6,29.9625,0,0,0
473,2017/10/11 15:38,9,82.4625,0,0,0
469,2017/7/19 2:15,4,33.7125,0,0,0
356,2017/3/30 3:08,6,63.7125,0,0,0
289,2017/3/1 10:16,16,134.925,6.61,0,-6.61
68,2017/10/4 17:55,4,67.4625,0,0,0
42,2017/1/7 13:28,4,101.2125,0,0,0
162,2017/11/27 6:00,3,41.0625,0,0,0
496,2017/2/11 2:04,8,22.4625,0,0,0
13,2017/9/29 18:47,9,37.3125,0,0,0
129,2017/4/12 17:26,6,37.4625,0,0,0
242,2017/5/25 7:07,4,56.2125,0,0,0
371,2017/7/15 23:15,9,44.9625,0,0,0
447,2017/1/5 2:29,8,48.5625,0,0,0
196,2017/8/8 16:36,3,37.4625,0,0,0
323,2017/6/30 2:11,4,22.4625,0,0,0
253,2017/10/26 10:14,2,63.5625,0,0,0
234,2017/2/23 14:47,6,74.9625,0,0,0
116,2017/9/21 14:26,6,41.175,0,0,0
348,2017/4/26 20:57,2,59.8125,0,0,0
248,2017/1/12 17:54,5,33.7125,0,0,0
57,2017/4/24 19:57,10,41.2125,0,0,0
90,2017/1/18 6:52,2,26.2125,0,0,0
453,2017/1/1 16:59,5,48.5625,0,0,0
6,2017/3/5 16:14,3,89.9625,0,0,0
142,2017/5/1 7:44,1,41.2125,0,0,0
491,2017/4/3 1:17,10,48.7125,8.33,0,0
311,2017/4/10 14:17,6,28.4625,3.99,0,0
203,2017/1/25 15:30,3,33.7125,0,0,0
365,2017/6/24 13:53,1,59.8125,0,0,0
298,2017/1/17 2:29,5,67.4625,0,0,0
149,2017/7/10 4:52,5,41.2125,0,0,0
382,2017/5/13 4:22,3,56.2125,0,0,0
27,2017/5/27 17:46,3,44.9625,0,0,0
301,2017/5/7 15:35,5,29.9625,0,0,0
33,2017/1/25 20:15,3,29.9625,5.48,0,0
138,2017/1/1 21:16,3,48.7125,0,0,0
170,2017/10/24 16:20,9,41.2125,0,0,0
22,2017/1/10 6:11,8,112.4625,0,0,0
455,2017/3/24 12:58,5,41.2125,8.99,0,0
342,2017/8/3 23:35,9,37.4625,0,0,0
420,2017/3/11 18:36,4,44.9625,0,0,0
100,2017/11/4 19:05,5,29.9625,3.11,0,-3.11
260,2017/7/31 13:55,10,59.9625,0,0,0
364,2017/11/26 23:06,10,74.925,0,0,0
31,2017/5/15 0:11,4,29.8125,0,0,0
474,2017/1/18 19:50,4,33.7125,3.99,0,0
86,2017/3/15 14:31,7,44.9625,8.12,0,0
448,2017/1/8 22:33,7,59.9625,0,0,0
325,2017/2/9 19:04,7,74.8125,0,0,0
225,2017/1/27 7:15,9,29.9625,0,0,0
41,2017/8/20 23:43,3,37.4625,0,0,0
439,2017/7/13 17:24,6,71.2125,0,0,0
489,2017/12/2 20:27,3,63.7125,0,0,0
123,2017/1/11 3:38,4,59.8125,0,0,0
481,2017/8/12 16:53,5,71.2125,3.99,0,0
143,2017/1/2 0:30,6,41.0625,0,0,0
425,2017/1/6 18:38,10,29.9625,0,0,0
399,2017/5/14 5:30,2,41.2125,0,0,0
91,2017/5/1 14:04,9,52.4625,0,0,0
441,2017/1/4 1:14,12,82.425,0.68,-0.13,-0.68
56,2017/11/27 15:23,4,63.7125,0,0,0
428,2017/5/5 18:17,1,63.7125,0,0,0
375,2017/6/12 21:25,9,33.7125,0,0,0
49,2017/4/27 12:13,9,37.4625,0,0,0
475,2017/1/31 16:29,9,29.8125,0,0,0
313,2017/6/20 20:43,6,59.9625,0,0,0
442,2017/7/31 16:41,4,44.9625,0,0,0
445,2017/4/25 1:16,9,26.2125,0,0,0
238,2017/2/1 13:16,6,59.8125,0,0,0
451,2017/4/8 13:35,3,41.2125,3.98,0,-3.98
247,2017/1/15 21:23,16,82.425,0,0,0
240,2017/10/14 18:51,4,52.4625,0,0,0
315,2017/3/14 5:59,9,26.2125,1.06,0,-1.06
327,2017/11/2 19:09,7,41.2125,6.16,0,0
85,2017/2/14 4:25,3,59.9625,0,0,0
55,2017/9/21 1:55,5,26.2125,0,0,0
380,2017/4/14 0:51,10,74.8125,0,0,0
99,2017/10/8 13:44,3,52.3125,0,0,0
231,2017/1/29 18:29,6,63.7125,0,0,0
352,2017/1/14 3:53,3,44.9625,3.01,0,0
154,2017/11/27 2:26,6,71.2125,0,0,0
194,2017/3/13 21:50,9,41.175,8.33,0,0
11,2017/2/13 19:34,7,63.7125,0,0,0
94,2017/11/15 18:38,10,32.2125,3.99,0,0
430,2017/1/7 8:44,10,37.4625,2.27,-1.11,0
103,2017/1/14 1:35,4,22.4625,0,0,0
52,2017/8/29 2:39,7,41.0625,0,0,0
433,2017/5/10 18:24,4,47.2125,2.83,0,0
497,2017/1/12 20:52,8,48.7125,0,0,0
377,2017/7/14 18:05,9,44.9625,0,0,0
358,2017/12/2 5:08,7,56.2125,0,0,0
484,2017/7/22 22:11,5,26.2125,0,0,0
291,2017/6/2 23:19,9,74.9625,0,0,0
210,2017/4/24 22:45,7,37.4625,0,0,0
262,2017/5/28 13:33,6,59.9625,0,0,0
187,2017/11/7 19:53,6,20.9625,0,0,0
164,2017/1/2 18:04,6,59.9625,0,0,0
284,2017/2/11 0:52,8,101.2125,0,0,0
26,2017/5/27 21:33,7,37.4625,0,0,0
96,2017/7/19 20:53,2,67.4625,0,0,0
285,2017/8/10 20:54,15,101.1375,4.9,0,-4.9
309,2017/8/4 12:23,10,26.2125,0,0,0
152,2017/7/29 12:56,9,67.4625,0,0,0
357,2017/2/22 16:57,6,48.7125,0,0,0
396,2017/11/27 2:07,1,74.9625,0,0,0
97,2017/8/24 13:00,7,52.4625,2.83,0,-2.83
219,2017/8/29 16:06,9,71.2125,5.21,0,-5.21
295,2017/1/21 18:28,5,37.4625,0,0,0
321,2017/6/2 16:58,8,41.2125,0,0,0
35,2017/3/2 17:15,2,33.7125,0,-1,0
299,2017/6/15 16:54,7,26.2125,0,0,0
52,2017/1/13 2:24,8,29.9625,0,0,0
157,2017/8/23 3:27,8,63.5625,0,0,0
199,2017/8/31 3:53,10,52.4625,0,0,0
304,2017/6/30 16:01,8,29.8125,0,0,0
343,2017/1/9 20:56,10,22.4625,0,0,0
178,2017/11/27 22:12,7,71.2125,0,0,0
313,2017/2/13 0:09,9,86.0625,0,0,0
296,2017/12/6 22:26,7,74.9625,0,0,0
87,2017/9/16 18:42,1,22.4625,0,0,0
402,2017/3/16 20:51,10,33.7125,2.07,-1,0
301,2017/4/29 21:06,5,37.4625,2.03,0,0
214,2017/10/5 0:02,6,213.7125,0,0,0
371,2017/1/31 22:48,5,41.2125,0,0,0
216,2017/10/28 15:26,4,44.9625,0.51,-0.5,0
127,2017/1/2 23:56,6,52.3125,0,0,0
62,2017/6/27 22:24,4,37.4625,3.14,0,0
237,2017/4/2 4:14,5,28.4625,0,0,0
319,2017/9/20 16:37,1,29.9625,0,0,0
194,2017/2/7 2:43,6,29.9625,0,0,0
346,2017/4/1 18:47,7,41.2125,0,0,0
70,2017/6/18 17:49,3,44.9625,0,0,0
393,2017/11/21 14:27,4,63.7125,4.98,0,-4.98
462,2017/6/15 2:06,4,29.8125,0,0,0
255,2017/1/23 2:05,7,26.2125,1.99,0,0
164,2017/5/10 0:23,7,33.5625,0,0,0
182,2017/8/2 21:42,2,112.4625,0,0,0
307,2017/12/8 22:37,3,23.9625,0,0,0
391,2017/1/8 0:38,4,74.9625,0,0,0
146,2017/1/7 7:54,6,26.2125,0,0,0
363,2017/1/3 9:55,5,29.9625,0.54,0,-0.54
155,2017/8/26 16:05,7,37.3125,0,0,0
256,2017/11/29 12:15,7,43.4625,0,0,0
306,2017/7/14 0:17,5,44.9625,0,0,0
436,2017/9/2 17:25,3,44.9625,0,0,0
147,2017/6/10 22:48,2,56.2125,0,0,0
312,2017/1/16 20:50,5,48.7125,0,0,0
401,2017/5/7 16:33,3,37.4625,0,0,0
73,2017/6/16 15:57,4,41.2125,0,0,0
14,2017/11/18 19:26,2,67.4625,0,0,0
459,2017/11/15 3:07,8,41.2125,2.99,0,-2.99
489,2017/3/24 15:32,7,22.4625,0,0,0
117,2017/9/1 20:12,3,29.9625,0,0,0
351,2017/10/26 3:59,3,41.2125,0,0,0
217,2017/6/14 20:59,8,29.9625,3.99,0,0
185,2017/8/30 17:51,3,89.9625,10.92,0,0
460,2017/10/27 5:09,6,48.5625,0,0,0
467,2017/1/7 1:13,7,44.9625,0,0,0
280,2017/1/24 2:44,5,101.2125,4.42,0,-4.42
46,2017/2/7 3:30,10,48.5625,0,0,0
437,2017/12/9 19:37,7,52.4625,0,0,0
184,2017/2/5 23:35,7,48.7125,0,0,0
239,2017/1/8 14:22,8,44.9625,0,0,0
479,2017/5/22 0:17,4,48.7125,0,0,0
128,2017/4/2 19:46,3,47.2125,1.2,0,-1.2
287,2017/5/15 3:48,1,37.4625,0,0,0
53,2017/7/12 3:03,10,52.4625,0,0,0
342,2017/1/8 19:21,9,44.9625,0,0,0
234,2017/9/6 10:38,6,22.4625,0,0,0
429,2017/8/15 17:02,10,41.0625,3.99,0,-3.99
366,2017/5/10 0:26,2,37.4625,2.16,0,0
447,2017/5/3 2:40,5,41.2125,0,0,0
30,2017/2/16 19:15,3,37.4625,0,0,0
494,2017/11/25 22:15,1,59.9625,0,0,0
93,2017/3/22 20:54,9,33.7125,0,0,0
492,2017/5/7 13:44,6,26.2125,0,0,0
210,2017/7/6 3:15,5,59.9625,0,0,0
491,2017/6/26 6:25,9,101.2125,0,0,0
195,2017/1/9 8:05,2,71.0625,0,0,0
443,2017/12/7 17:08,4,33.7125,0,0,0
6,2017/1/14 14:08,6,63.7125,0,0,0
295,2017/4/17 13:54,8,33.7125,0,0,0
441,2017/3/31 13:48,1,33.5625,0,0,0
336,2017/1/7 17:36,8,74.9625,0,0,0
